ASSIGNMENT_ID,FLIGHT_ID,STAFF_CODE,DUTY_ROLE
198437,21902,JL0CA112,CA
198438,21903,JL0CA169,チーフCA
198439,21903,JL0CA070,CA
198440,21903,JL0CA079,CA
198441,21903,JL0CA026,CA
198442,21904,JL0CA195,チーフCA
198443,21904,JL0CA078,CA
198444,21904,JL0CA086,CA
198445,21904,JL0CA199,CA
198446,21904,JL0CA180,CA
198447,21904,JL0CA194,CA
198448,21904,JL0CA066,CA
198449,21904,JL0CA158,CA
198450,21905,JL0CA096,チーフCA
198451,21905,JL0CA195,CA
198452,21905,JL0CA034,CA
198453,21905,JL0CA119,CA
198454,21905,JL0CA081,CA
198455,21906,JL0CA193,チーフCA
198456,21906,JL0CA027,CA
198457,21906,JL0CA123,CA
198458,21906,JL0CA089,CA
198459,21906,JL0CA038,CA
198460,21906,JL0CA162,CA
198461,21906,JL0CA076,CA
198462,21906,JL0CA158,CA
198463,21907,JL0CA049,チーフCA
198464,21907,JL0CA023,CA
198465,21907,JL0CA043,CA
198466,21908,JL0CA099,チーフCA
198467,21908,JL0CA124,CA
198468,21908,JL0CA183,CA
198469,21908,JL0CA056,CA
198470,21908,JL0CA128,CA
198471,21908,JL0CA109,CA
198472,21908,JL0CA051,CA
198473,21909,JL0CA087,チーフCA
198474,21909,JL0CA025,CA
198475,21909,JL0CA027,CA
198476,21909,JL0CA112,CA
198477,21909,JL0CA127,CA
198478,21910,JL0CA044,チーフCA
198479,21910,JL0CA175,CA
198480,21910,JL0CA011,CA
198481,21910,JL0CA010,CA
198482,21910,JL0CA178,CA
198483,21910,JL0CA145,CA
198484,21911,JL0CA092,チーフCA
198485,21911,JL0CA031,CA
198486,21911,JL0CA086,CA
198487,21911,JL0CA081,CA
198488,21911,JL0CA041,CA
198489,21911,JL0CA091,CA
198490,21911,JL0CA044,CA
198491,21912,JL0CA133,チーフCA
198492,21912,JL0CA134,CA
198493,21912,JL0CA118,CA
198494,21912,JL0CA153,CA
198495,21913,JL0CA036,チーフCA
198496,21913,JL0CA063,CA
198497,21913,JL0CA116,CA
198498,21913,JL0CA056,CA
198499,21913,JL0CA159,CA
198500,21913,JL0CA194,CA
198501,21913,JL0CA084,CA
198502,21913,JL0CA167,CA
198503,21914,JL0CA043,チーフCA
198504,21914,JL0CA124,CA
198505,21914,JL0CA042,CA
198506,21914,JL0CA103,CA
198507,21914,JL0CA047,CA
198508,21914,JL0CA030,CA
198509,21915,JL0CA013,チーフCA
198510,21915,JL0CA078,CA
198511,21915,JL0CA094,CA
198512,21915,JL0CA105,CA
198513,21915,JL0CA116,CA
198514,21916,JL0CA195,チーフCA
198515,21916,JL0CA199,CA
198516,21916,JL0CA110,CA
198517,21917,JL0CA193,チーフCA
198518,21917,JL0CA177,CA
198519,21917,JL0CA085,CA
198520,21917,JL0CA052,CA
198521,21918,JL0CA017,チーフCA
198522,21918,JL0CA141,CA
198523,21918,JL0CA070,CA
198524,21918,JL0CA093,CA
198525,21918,JL0CA005,CA
198526,21918,JL0CA143,CA
198527,21918,JL0CA111,CA
198528,21918,JL0CA152,CA
198529,21919,JL0CA010,チーフCA
198530,21919,JL0CA069,CA
198531,21919,JL0CA113,CA
198532,21919,JL0CA072,CA
198533,21919,JL0CA111,CA
198534,21919,JL0CA100,CA
198535,21919,JL0CA143,CA
198536,21920,JL0CA023,チーフCA
198537,21920,JL0CA124,CA
198538,21920,JL0CA193,CA
198539,21920,JL0CA057,CA
198540,21921,JL0CA170,チーフCA
198541,21921,JL0CA056,CA
198542,21921,JL0CA086,CA
198543,21921,JL0CA023,CA
198544,21922,JL0CA128,チーフCA
198545,21922,JL0CA138,CA
198546,21922,JL0CA092,CA
198547,21922,JL0CA011,CA
198548,21922,JL0CA001,CA
198549,21922,JL0CA162,CA
198550,21922,JL0CA196,CA
198551,21922,JL0CA039,CA
198552,21923,JL0CA189,チーフCA
198553,21923,JL0CA064,CA
198554,21923,JL0CA014,CA
198555,21924,JL0CA004,チーフCA
198556,21924,JL0CA172,CA
198557,21924,JL0CA020,CA
198558,21924,JL0CA190,CA
198559,21924,JL0CA009,CA
198560,21924,JL0CA108,CA
198561,21924,JL0CA192,CA
198562,21925,JL0CA169,チーフCA
198563,21925,JL0CA094,CA
198564,21925,JL0CA090,CA
198565,21925,JL0CA151,CA
198566,21925,JL0CA144,CA
198567,21925,JL0CA113,CA
198568,21925,JL0CA136,CA
198569,21925,JL0CA165,CA
198570,21926,JL0CA133,チーフCA
198571,21926,JL0CA160,CA
198572,21926,JL0CA043,CA
198573,21926,JL0CA066,CA
198574,21926,JL0CA075,CA
198575,21926,JL0CA195,CA
198576,21926,JL0CA062,CA
198577,21927,JL0CA105,チーフCA
198578,21927,JL0CA075,CA
198579,21927,JL0CA110,CA
198580,21927,JL0CA127,CA
198581,21927,JL0CA146,CA
198582,21927,JL0CA131,CA
198583,21927,JL0CA036,CA
198584,21927,JL0CA014,CA
198585,21928,JL0CA019,チーフCA
198586,21928,JL0CA017,CA
198587,21928,JL0CA039,CA
198588,21928,JL0CA200,CA
198589,21928,JL0CA090,CA
198590,21928,JL0CA184,CA
198591,21928,JL0CA041,CA
198592,21928,JL0CA009,CA
198593,21929,JL0CA006,チーフCA
198594,21929,JL0CA141,CA
198595,21929,JL0CA093,CA
198596,21929,JL0CA128,CA
198597,21929,JL0CA060,CA
198598,21929,JL0CA097,CA
198599,21929,JL0CA143,CA
198600,21929,JL0CA075,CA
198601,21930,JL0CA093,チーフCA
198602,21930,JL0CA190,CA
198603,21930,JL0CA065,CA
198604,21930,JL0CA068,CA
198605,21930,JL0CA194,CA
198606,21930,JL0CA142,CA
198607,21930,JL0CA118,CA
198608,21930,JL0CA012,CA
198609,21931,JL0CA103,チーフCA
198610,21931,JL0CA014,CA
198611,21931,JL0CA060,CA
198612,21931,JL0CA122,CA
198613,21931,JL0CA093,CA
198614,21931,JL0CA102,CA
198615,21931,JL0CA131,CA
198616,21932,JL0CA091,チーフCA
198617,21932,JL0CA016,CA
198618,21932,JL0CA088,CA
198619,21933,JL0CA108,チーフCA
198620,21933,JL0CA048,CA
198621,21933,JL0CA010,CA
198622,21933,JL0CA173,CA
198623,21933,JL0CA176,CA
198624,21933,JL0CA103,CA
198625,21934,JL0CA092,チーフCA
198626,21934,JL0CA052,CA
198627,21934,JL0CA038,CA
198628,21934,JL0CA119,CA
198629,21934,JL0CA070,CA
198630,21934,JL0CA174,CA
198631,21934,JL0CA192,CA
198632,21934,JL0CA022,CA
198633,21935,JL0CA045,チーフCA
198634,21935,JL0CA105,CA
198635,21935,JL0CA137,CA
198636,21935,JL0CA078,CA
198637,21935,JL0CA134,CA
198638,21936,JL0CA182,チーフCA
198639,21936,JL0CA064,CA
198640,21936,JL0CA190,CA
198641,21937,JL0CA196,チーフCA
198642,21937,JL0CA191,CA
198643,21937,JL0CA105,CA
198644,21937,JL0CA085,CA
198645,21938,JL0CA113,チーフCA
198646,21938,JL0CA077,CA
198647,21938,JL0CA054,CA
198648,21940,JL0CA074,チーフCA
198649,21940,JL0CA183,CA
198650,21940,JL0CA184,CA
198651,21941,JL0CA063,チーフCA
198652,21941,JL0CA073,CA
198653,21941,JL0CA014,CA
198654,21942,JL0CA038,チーフCA
198655,21942,JL0CA066,CA
198656,21942,JL0CA148,CA
198657,21943,JL0CA110,チーフCA
198658,21943,JL0CA100,CA
198659,21943,JL0CA113,CA
198660,21943,JL0CA157,CA
198661,21943,JL0CA013,CA
198662,21943,JL0CA029,CA
198663,21943,JL0CA060,CA
198664,21943,JL0CA039,CA
198665,21944,JL0CA196,チーフCA
198666,21944,JL0CA060,CA
198667,21944,JL0CA024,CA
198668,21944,JL0CA119,CA
198669,21945,JL0CA190,チーフCA
198670,21945,JL0CA023,CA
198671,21945,JL0CA179,CA
198672,21945,JL0CA197,CA
198673,21945,JL0CA121,CA
198674,21945,JL0CA145,CA
198675,21945,JL0CA058,CA
198676,21945,JL0CA067,CA
198677,21946,JL0CA004,チーフCA
198678,21946,JL0CA008,CA
198679,21946,JL0CA033,CA
198680,21946,JL0CA047,CA
198681,21946,JL0CA076,CA
198682,21946,JL0CA123,CA
198683,21946,JL0CA133,CA
198684,21946,JL0CA101,CA
198685,21947,JL0CA020,チーフCA
198686,21947,JL0CA005,CA
198687,21947,JL0CA004,CA
198688,21947,JL0CA138,CA
198689,21948,JL0CA144,チーフCA
198690,21948,JL0CA009,CA
198691,21948,JL0CA121,CA
198692,21948,JL0CA041,CA
198693,21949,JL0CA052,チーフCA
198694,21949,JL0CA171,CA
198695,21949,JL0CA014,CA
198696,21949,JL0CA089,CA
198697,21949,JL0CA072,CA
198698,21950,JL0CA091,チーフCA
198699,21950,JL0CA082,CA
198700,21950,JL0CA081,CA
198701,21950,JL0CA118,CA
198702,21950,JL0CA049,CA
198703,21950,JL0CA069,CA
198704,21950,JL0CA127,CA
198705,21951,JL0CA085,チーフCA
198706,21951,JL0CA053,CA
198707,21951,JL0CA142,CA
198708,21951,JL0CA088,CA
198709,21951,JL0CA005,CA
198710,21952,JL0CA055,チーフCA
198711,21952,JL0CA138,CA
198712,21952,JL0CA072,CA
198713,21952,JL0CA076,CA
198714,21952,JL0CA187,CA
198715,21952,JL0CA080,CA
198716,21952,JL0CA168,CA
198717,21953,JL0CA017,チーフCA
198718,21953,JL0CA152,CA
198719,21953,JL0CA008,CA
198720,21953,JL0CA077,CA
198721,21953,JL0CA166,CA
198722,21953,JL0CA057,CA
198723,21954,JL0CA063,チーフCA
198724,21954,JL0CA032,CA
198725,21954,JL0CA148,CA
198726,21954,JL0CA033,CA
198727,21954,JL0CA083,CA
198728,21955,JL0CA200,チーフCA
198729,21955,JL0CA107,CA
198730,21955,JL0CA007,CA
198731,21955,JL0CA158,CA
198732,21955,JL0CA115,CA
198733,21955,JL0CA140,CA
198734,21955,JL0CA116,CA
198735,21955,JL0CA194,CA
198736,21956,JL0CA129,チーフCA
198737,21956,JL0CA190,CA
198738,21956,JL0CA099,CA
198739,21956,JL0CA056,CA
198740,21956,JL0CA040,CA
198741,21956,JL0CA073,CA
198742,21956,JL0CA087,CA
198743,21957,JL0CA185,チーフCA
198744,21957,JL0CA036,CA
198745,21957,JL0CA054,CA
198746,21957,JL0CA057,CA
198747,21957,JL0CA003,CA
198748,21957,JL0CA153,CA
198749,21958,JL0CA093,チーフCA
198750,21958,JL0CA185,CA
198751,21958,JL0CA119,CA
198752,21959,JL0CA110,チーフCA
198753,21959,JL0CA083,CA
198754,21959,JL0CA105,CA
198755,21959,JL0CA192,CA
198756,21959,JL0CA048,CA
198757,21959,JL0CA179,CA
198758,21960,JL0CA007,チーフCA
198759,21960,JL0CA118,CA
198760,21960,JL0CA080,CA
198761,21960,JL0CA097,CA
198762,21961,JL0CA096,チーフCA
198763,21961,JL0CA027,CA
198764,21961,JL0CA161,CA
198765,21961,JL0CA118,CA
198766,21961,JL0CA085,CA
198767,21962,JL0CA048,チーフCA
198768,21962,JL0CA185,CA
198769,21962,JL0CA083,CA
198770,21963,JL0CA084,チーフCA
198771,21963,JL0CA119,CA
198772,21963,JL0CA041,CA
198773,21963,JL0CA130,CA
198774,21964,JL0CA018,チーフCA
198775,21964,JL0CA126,CA
198776,21964,JL0CA014,CA
198777,21965,JL0CA033,チーフCA
198778,21965,JL0CA113,CA
198779,21965,JL0CA093,CA
198780,21965,JL0CA155,CA
198781,21966,JL0CA096,チーフCA
198782,21966,JL0CA004,CA
198783,21966,JL0CA037,CA
198784,21967,JL0CA048,チーフCA
198785,21967,JL0CA060,CA
198786,21967,JL0CA089,CA
198787,21967,JL0CA130,CA
198788,21967,JL0CA010,CA
198789,21967,JL0CA112,CA
198790,21967,JL0CA154,CA
198791,21968,JL0CA149,チーフCA
198792,21968,JL0CA131,CA
198793,21968,JL0CA023,CA
198794,21968,JL0CA181,CA
198795,21968,JL0CA113,CA
198796,21968,JL0CA090,CA
198797,21969,JL0CA140,チーフCA
198798,21969,JL0CA001,CA
198799,21969,JL0CA146,CA
198800,21969,JL0CA117,CA
198801,21969,JL0CA013,CA
198802,21969,JL0CA108,CA
198803,21969,JL0CA027,CA
198804,21970,JL0CA192,チーフCA
198805,21970,JL0CA137,CA
198806,21970,JL0CA142,CA
198807,21970,JL0CA065,CA
198808,21970,JL0CA151,CA
198809,21970,JL0CA099,CA
198810,21970,JL0CA168,CA
198811,21971,JL0CA139,チーフCA
198812,21971,JL0CA133,CA
198813,21971,JL0CA166,CA
198814,21971,JL0CA042,CA
198815,21971,JL0CA136,CA
198816,21972,JL0CA145,チーフCA
198817,21972,JL0CA134,CA
198818,21972,JL0CA197,CA
198819,21972,JL0CA057,CA
198820,21973,JL0CA138,チーフCA
198821,21973,JL0CA155,CA
198822,21973,JL0CA096,CA
198823,21973,JL0CA045,CA
198824,21973,JL0CA046,CA
198825,21974,JL0CA064,チーフCA
198826,21974,JL0CA193,CA
198827,21974,JL0CA198,CA
198828,21974,JL0CA032,CA
198829,21974,JL0CA026,CA
198830,21974,JL0CA156,CA
198831,21975,JL0CA029,チーフCA
198832,21975,JL0CA146,CA
198833,21975,JL0CA137,CA
198834,21975,JL0CA065,CA
198835,21975,JL0CA035,CA
198836,21976,JL0CA197,チーフCA
198837,21976,JL0CA114,CA
198838,21976,JL0CA026,CA
198839,21977,JL0CA048,チーフCA
198840,21977,JL0CA016,CA
198841,21977,JL0CA090,CA
198842,21977,JL0CA086,CA
198843,21977,JL0CA091,CA
198844,21978,JL0CA149,チーフCA
198845,21978,JL0CA179,CA
198846,21978,JL0CA122,CA
198847,21979,JL0CA181,チーフCA
198848,21979,JL0CA153,CA
198849,21979,JL0CA009,CA
198850,21979,JL0CA125,CA
198851,21979,JL0CA070,CA
198852,21979,JL0CA136,CA
198853,21979,JL0CA053,CA
198854,21979,JL0CA151,CA
198855,21980,JL0CA020,チーフCA
198856,21980,JL0CA186,CA
198857,21980,JL0CA158,CA
198858,21981,JL0CA183,チーフCA
198859,21981,JL0CA044,CA
198860,21981,JL0CA131,CA
198861,21981,JL0CA168,CA
198862,21981,JL0CA056,CA
198863,21982,JL0CA151,チーフCA
198864,21982,JL0CA159,CA
198865,21982,JL0CA018,CA
198866,21982,JL0CA099,CA
198867,21983,JL0CA057,チーフCA
198868,21983,JL0CA198,CA
198869,21983,JL0CA135,CA
198870,21983,JL0CA040,CA
198871,21983,JL0CA134,CA
198872,21984,JL0CA162,チーフCA
198873,21984,JL0CA101,CA
198874,21984,JL0CA155,CA
198875,21984,JL0CA005,CA
198876,21984,JL0CA045,CA
198877,21984,JL0CA013,CA
198878,21984,JL0CA164,CA
198879,21985,JL0CA196,チーフCA
198880,21985,JL0CA179,CA
198881,21985,JL0CA110,CA
198882,21985,JL0CA087,CA
198883,21985,JL0CA148,CA
198884,21985,JL0CA049,CA
198885,21985,JL0CA193,CA
198886,21986,JL0CA014,チーフCA
198887,21986,JL0CA027,CA
198888,21986,JL0CA165,CA
198889,21986,JL0CA190,CA
198890,21986,JL0CA104,CA
198891,21986,JL0CA058,CA
198892,21986,JL0CA176,CA
198893,21986,JL0CA059,CA
198894,21987,JL0CA093,チーフCA
198895,21987,JL0CA103,CA
198896,21987,JL0CA085,CA
198897,21987,JL0CA038,CA
198898,21988,JL0CA025,チーフCA
198899,21988,JL0CA016,CA
198900,21988,JL0CA179,CA
198901,21989,JL0CA034,チーフCA
198902,21989,JL0CA087,CA
198903,21989,JL0CA025,CA
198904,21989,JL0CA056,CA
198905,21989,JL0CA172,CA
198906,21989,JL0CA063,CA
198907,21989,JL0CA125,CA
198908,21989,JL0CA055,CA
198909,21990,JL0CA017,チーフCA
198910,21990,JL0CA196,CA
198911,21990,JL0CA029,CA
198912,21990,JL0CA166,CA
198913,21990,JL0CA083,CA
198914,21990,JL0CA119,CA
198915,21990,JL0CA146,CA
198916,21991,JL0CA196,チーフCA
198917,21991,JL0CA191,CA
198918,21991,JL0CA045,CA
198919,21991,JL0CA017,CA
198920,21992,JL0CA159,チーフCA
198921,21992,JL0CA004,CA
198922,21992,JL0CA150,CA
198923,21992,JL0CA099,CA
198924,21992,JL0CA116,CA
198925,21992,JL0CA145,CA
198926,21993,JL0CA169,チーフCA
198927,21993,JL0CA003,CA
198928,21993,JL0CA056,CA
198929,21993,JL0CA192,CA
198930,21994,JL0CA194,チーフCA
198931,21994,JL0CA168,CA
198932,21994,JL0CA066,CA
198933,21994,JL0CA191,CA
198934,21994,JL0CA140,CA
198935,21995,JL0CA151,チーフCA
198936,21995,JL0CA059,CA
198937,21995,JL0CA051,CA
198938,21995,JL0CA160,CA
198939,21995,JL0CA163,CA
198940,21995,JL0CA094,CA
198941,21996,JL0CA188,チーフCA
198942,21996,JL0CA059,CA
198943,21996,JL0CA179,CA
198944,21996,JL0CA063,CA
198945,21996,JL0CA144,CA
198946,21996,JL0CA107,CA
198947,21996,JL0CA184,CA
198948,21996,JL0CA064,CA
198949,21997,JL0CA135,チーフCA
198950,21997,JL0CA111,CA
198951,21997,JL0CA173,CA
198952,21998,JL0CA144,チーフCA
198953,21998,JL0CA021,CA
198954,21998,JL0CA192,CA
198955,21999,JL0CA164,チーフCA
198956,21999,JL0CA053,CA
198957,21999,JL0CA082,CA
198958,21999,JL0CA121,CA
198959,21999,JL0CA200,CA
198960,22000,JL0CA035,チーフCA
198961,22000,JL0CA198,CA
198962,22000,JL0CA104,CA
198963,22000,JL0CA089,CA
198964,22000,JL0CA010,CA
198965,22000,JL0CA192,CA
198966,22001,JL0CA169,チーフCA
198967,22001,JL0CA160,CA
198968,22001,JL0CA072,CA
198969,22001,JL0CA135,CA
198970,22002,JL0CA062,チーフCA
198971,22002,JL0CA080,CA
198972,22002,JL0CA026,CA
198973,22003,JL0CA100,チーフCA
198974,22003,JL0CA041,CA
198975,22003,JL0CA190,CA
198976,22003,JL0CA049,CA
198977,22004,JL0CA068,チーフCA
198978,22004,JL0CA013,CA
198979,22004,JL0CA042,CA
198980,22004,JL0CA073,CA
198981,22004,JL0CA118,CA
198982,22004,JL0CA037,CA
198983,22004,JL0CA140,CA
198984,22005,JL0CA189,チーフCA
198985,22005,JL0CA083,CA
198986,22005,JL0CA049,CA
198987,22005,JL0CA055,CA
198988,22006,JL0CA080,チーフCA
198989,22006,JL0CA164,CA
198990,22006,JL0CA044,CA
198991,22006,JL0CA084,CA
198992,22006,JL0CA135,CA
198993,22006,JL0CA167,CA
198994,22006,JL0CA098,CA
198995,22007,JL0CA167,チーフCA
198996,22007,JL0CA010,CA
198997,22007,JL0CA059,CA
198998,22007,JL0CA015,CA
198999,22007,JL0CA023,CA
199000,22007,JL0CA044,CA
199001,22007,JL0CA084,CA
199002,22007,JL0CA031,CA
199003,22008,JL0CA078,チーフCA
199004,22008,JL0CA070,CA
199005,22008,JL0CA104,CA
199006,22008,JL0CA119,CA
199007,22008,JL0CA089,CA
199008,22009,JL0CA068,チーフCA
199009,22009,JL0CA112,CA
199010,22009,JL0CA113,CA
199011,22010,JL0CA007,チーフCA
199012,22010,JL0CA069,CA
199013,22010,JL0CA033,CA
199014,22011,JL0CA027,チーフCA
199015,22011,JL0CA177,CA
199016,22011,JL0CA150,CA
199017,22011,JL0CA182,CA
199018,22011,JL0CA159,CA
199019,22011,JL0CA190,CA
199020,22012,JL0CA114,チーフCA
199021,22012,JL0CA093,CA
199022,22012,JL0CA046,CA
199023,22012,JL0CA107,CA
199024,22012,JL0CA030,CA
199025,22012,JL0CA082,CA
199026,22013,JL0CA015,チーフCA
199027,22013,JL0CA199,CA
199028,22013,JL0CA095,CA
199029,22013,JL0CA053,CA
199030,22013,JL0CA162,CA
199031,22013,JL0CA101,CA
199032,22013,JL0CA035,CA
199033,22013,JL0CA154,CA
199034,22014,JL0CA118,チーフCA
199035,22014,JL0CA012,CA
199036,22014,JL0CA070,CA
199037,22014,JL0CA107,CA
199038,22014,JL0CA006,CA
199039,22014,JL0CA158,CA
199040,22014,JL0CA028,CA
199041,22015,JL0CA012,チーフCA
199042,22015,JL0CA021,CA
199043,22015,JL0CA043,CA
199044,22016,JL0CA054,チーフCA
199045,22016,JL0CA122,CA
199046,22016,JL0CA085,CA
199047,22016,JL0CA002,CA
199048,22016,JL0CA003,CA
199049,22016,JL0CA005,CA
199050,22016,JL0CA114,CA
199051,22016,JL0CA182,CA
199052,22017,JL0CA153,チーフCA
199053,22017,JL0CA037,CA
199054,22017,JL0CA199,CA
199055,22018,JL0CA014,チーフCA
199056,22018,JL0CA150,CA
199057,22018,JL0CA051,CA
199058,22018,JL0CA194,CA
199059,22018,JL0CA034,CA
199060,22018,JL0CA121,CA
199061,22019,JL0CA052,チーフCA
199062,22019,JL0CA061,CA
199063,22019,JL0CA039,CA
199064,22020,JL0CA069,チーフCA
199065,22020,JL0CA170,CA
199066,22020,JL0CA185,CA
199067,22020,JL0CA192,CA
199068,22020,JL0CA024,CA
199069,22020,JL0CA057,CA
199070,22020,JL0CA164,CA
199071,22020,JL0CA135,CA
199072,22021,JL0CA066,チーフCA
199073,22021,JL0CA147,CA
199074,22021,JL0CA123,CA
199075,22021,JL0CA014,CA
199076,22021,JL0CA154,CA
199077,22022,JL0CA035,チーフCA
199078,22022,JL0CA076,CA
199079,22022,JL0CA113,CA
199080,22022,JL0CA051,CA
199081,22022,JL0CA186,CA
199082,22022,JL0CA176,CA
199083,22022,JL0CA059,CA
199084,22022,JL0CA077,CA
199085,22023,JL0CA184,チーフCA
199086,22023,JL0CA015,CA
199087,22023,JL0CA136,CA
199088,22024,JL0CA102,チーフCA
199089,22024,JL0CA001,CA
199090,22024,JL0CA037,CA
199091,22024,JL0CA043,CA
199092,22024,JL0CA194,CA
199093,22025,JL0CA050,チーフCA
199094,22025,JL0CA033,CA
199095,22025,JL0CA163,CA
199096,22025,JL0CA098,CA
199097,22026,JL0CA030,チーフCA
199098,22026,JL0CA147,CA
199099,22026,JL0CA145,CA
199100,22026,JL0CA105,CA
199101,22027,JL0CA166,チーフCA
199102,22027,JL0CA034,CA
199103,22027,JL0CA161,CA
199104,22027,JL0CA070,CA
199105,22027,JL0CA019,CA
199106,22027,JL0CA164,CA
199107,22027,JL0CA101,CA
199108,22028,JL0CA166,チーフCA
199109,22028,JL0CA110,CA
199110,22028,JL0CA074,CA
199111,22029,JL0CA161,チーフCA
199112,22029,JL0CA014,CA
199113,22029,JL0CA059,CA
199114,22029,JL0CA105,CA
199115,22029,JL0CA130,CA
199116,22030,JL0CA074,チーフCA
199117,22030,JL0CA113,CA
199118,22030,JL0CA016,CA
199119,22030,JL0CA067,CA
199120,22030,JL0CA132,CA
199121,22030,JL0CA026,CA
199122,22031,JL0CA050,チーフCA
199123,22031,JL0CA182,CA
199124,22031,JL0CA057,CA
199125,22032,JL0CA078,チーフCA
199126,22032,JL0CA068,CA
199127,22032,JL0CA058,CA
199128,22032,JL0CA071,CA
199129,22032,JL0CA066,CA
199130,22033,JL0CA044,チーフCA
199131,22033,JL0CA071,CA
199132,22033,JL0CA153,CA
199133,22033,JL0CA027,CA
199134,22033,JL0CA135,CA
199135,22033,JL0CA148,CA
199136,22033,JL0CA001,CA
199137,22035,JL0CA120,チーフCA
199138,22035,JL0CA086,CA
199139,22035,JL0CA016,CA
199140,22035,JL0CA102,CA
199141,22035,JL0CA078,CA
199142,22035,JL0CA157,CA
199143,22035,JL0CA082,CA
199144,22035,JL0CA200,CA
199145,22036,JL0CA077,チーフCA
199146,22036,JL0CA062,CA
199147,22036,JL0CA176,CA
199148,22036,JL0CA161,CA
199149,22036,JL0CA129,CA
199150,22036,JL0CA057,CA
199151,22037,JL0CA178,チーフCA
199152,22037,JL0CA079,CA
199153,22037,JL0CA175,CA
199154,22037,JL0CA128,CA
199155,22037,JL0CA045,CA
199156,22037,JL0CA026,CA
199157,22037,JL0CA112,CA
199158,22038,JL0CA137,チーフCA
199159,22038,JL0CA199,CA
199160,22038,JL0CA048,CA
199161,22038,JL0CA077,CA
199162,22038,JL0CA172,CA
199163,22039,JL0CA121,チーフCA
199164,22039,JL0CA030,CA
199165,22039,JL0CA075,CA
199166,22039,JL0CA095,CA
199167,22039,JL0CA143,CA
199168,22039,JL0CA029,CA
199169,22039,JL0CA054,CA
199170,22039,JL0CA119,CA
199171,22040,JL0CA186,チーフCA
199172,22040,JL0CA141,CA
199173,22040,JL0CA025,CA
199174,22040,JL0CA031,CA
199175,22040,JL0CA098,CA
199176,22040,JL0CA153,CA
199177,22040,JL0CA063,CA
199178,22041,JL0CA038,チーフCA
199179,22041,JL0CA110,CA
199180,22041,JL0CA089,CA
199181,22041,JL0CA090,CA
199182,22042,JL0CA061,チーフCA
199183,22042,JL0CA012,CA
199184,22042,JL0CA091,CA
199185,22042,JL0CA144,CA
199186,22043,JL0CA074,チーフCA
199187,22043,JL0CA067,CA
199188,22043,JL0CA155,CA
199189,22044,JL0CA061,チーフCA
199190,22044,JL0CA167,CA
199191,22044,JL0CA121,CA
199192,22044,JL0CA055,CA
199193,22044,JL0CA186,CA
199194,22044,JL0CA096,CA
199195,22045,JL0CA166,チーフCA
199196,22045,JL0CA127,CA
199197,22045,JL0CA012,CA
199198,22045,JL0CA136,CA
199199,22045,JL0CA126,CA
199200,22045,JL0CA169,CA
199201,22045,JL0CA021,CA
199202,22045,JL0CA151,CA
199203,22046,JL0CA096,チーフCA
199204,22046,JL0CA030,CA
199205,22046,JL0CA072,CA
199206,22046,JL0CA083,CA
199207,22046,JL0CA129,CA
199208,22046,JL0CA041,CA
199209,22046,JL0CA118,CA
199210,22046,JL0CA179,CA
199211,22047,JL0CA064,チーフCA
199212,22047,JL0CA124,CA
199213,22047,JL0CA057,CA
199214,22047,JL0CA135,CA
199215,22048,JL0CA034,チーフCA
199216,22048,JL0CA162,CA
199217,22048,JL0CA131,CA
199218,22049,JL0CA196,チーフCA
199219,22049,JL0CA151,CA
199220,22049,JL0CA040,CA
199221,22049,JL0CA186,CA
199222,22050,JL0CA161,チーフCA
199223,22050,JL0CA089,CA
199224,22050,JL0CA071,CA
199225,22051,JL0CA133,チーフCA
199226,22051,JL0CA138,CA
199227,22051,JL0CA115,CA
199228,22051,JL0CA009,CA
199229,22051,JL0CA046,CA
199230,22051,JL0CA157,CA
199231,22051,JL0CA090,CA
199232,22051,JL0CA146,CA
199233,22052,JL0CA153,チーフCA
199234,22052,JL0CA108,CA
199235,22052,JL0CA085,CA
199236,22052,JL0CA082,CA
199237,22052,JL0CA112,CA
199238,22052,JL0CA050,CA
199239,22053,JL0CA174,チーフCA
199240,22053,JL0CA143,CA
199241,22053,JL0CA088,CA
199242,22053,JL0CA172,CA
199243,22053,JL0CA020,CA
199244,22053,JL0CA034,CA
199245,22054,JL0CA132,チーフCA
199246,22054,JL0CA034,CA
199247,22054,JL0CA038,CA
199248,22055,JL0CA158,チーフCA
199249,22055,JL0CA064,CA
199250,22055,JL0CA018,CA
199251,22055,JL0CA075,CA
199252,22055,JL0CA101,CA
199253,22055,JL0CA179,CA
199254,22056,JL0CA120,チーフCA
199255,22056,JL0CA189,CA
199256,22056,JL0CA168,CA
199257,22056,JL0CA161,CA
199258,22056,JL0CA158,CA
199259,22057,JL0CA083,チーフCA
199260,22057,JL0CA072,CA
199261,22057,JL0CA191,CA
199262,22057,JL0CA112,CA
199263,22057,JL0CA080,CA
199264,22057,JL0CA070,CA
199265,22058,JL0CA042,チーフCA
199266,22058,JL0CA114,CA
199267,22058,JL0CA058,CA
199268,22058,JL0CA011,CA
199269,22058,JL0CA137,CA
199270,22058,JL0CA041,CA
199271,22058,JL0CA013,CA
199272,22059,JL0CA148,チーフCA
199273,22059,JL0CA192,CA
199274,22059,JL0CA153,CA
199275,22059,JL0CA096,CA
199276,22059,JL0CA113,CA
199277,22059,JL0CA177,CA
199278,22060,JL0CA142,チーフCA
199279,22060,JL0CA141,CA
