FLIGHT_ID,FLIGHT_NUMBER,SERVICE_DATE,ORIGIN_AIRPORT_CODE,DEST_AIRPORT_CODE,SCHED_DEP_DATETIME_LOCAL,ACTUAL_DEP_DATETIME_LOCAL,SCHED_ARR_DATETIME_LOCAL,ACTUAL_ARR_DATETIME_LOCAL,AIRCRAFT_CODE,SEATS_OFFERED,PAX_BOARDED,CABIN_PAX_Y,CABIN_PAX_J,CABIN_PAX_F,CANCELLATION_FLAG,CANCELLATION_REASON_CATEGORY,ARRIVAL_DELAY_MIN,ON_TIME_ARRIVAL_FLAG
18778,JL7762,2023-08-23,NRT,SYD,2023-08-23 16:45,2023-08-23 16:45,2023-08-24 02:45,2023-08-24 02:47,B787-9,312,264,211,46,7,N,,2,Y
18779,JL0885,2023-08-23,HND,PVG,2023-08-23 10:15,2023-08-23 10:17,2023-08-23 13:15,2023-08-23 13:32,B767,261,234,212,22,0,N,,17,N
18780,JL0558,2023-08-24,HND,CTS,2023-08-24 12:00,2023-08-24 12:05,2023-08-24 13:30,2023-08-24 13:50,A350,369,348,285,57,6,N,,20,N
18781,JL0903,2023-08-24,HND,OKA,2023-08-24 10:15,2023-08-24 10:20,2023-08-24 12:45,2023-08-24 12:50,B777-200,312,269,218,44,7,N,,5,Y
18782,JL0230,2023-08-24,HND,NGO,2023-08-24 17:30,2023-08-24 17:30,2023-08-24 18:20,2023-08-24 18:32,B737,165,151,140,11,0,N,,12,Y
18783,JL7136,2023-08-24,NRT,SIN,2023-08-24 15:30,2023-08-24 15:30,2023-08-24 22:30,2023-08-24 22:44,B787-9,312,255,203,45,7,N,,14,Y
18784,JL7353,2023-08-24,NRT,BKK,2023-08-24 11:30,2023-08-24 11:30,2023-08-24 18:00,2023-08-24 17:57,B787-9,312,278,223,48,7,N,,-3,Y
18785,JL0456,2023-08-24,NRT,LHR,2023-08-24 07:15,2023-08-24 07:25,2023-08-24 19:15,2023-08-24 19:33,B777-300,244,213,135,71,7,N,,18,N
18786,JL0206,2023-08-24,HND,HKG,2023-08-24 19:45,2023-08-24 19:52,2023-08-24 23:45,2023-08-24 23:50,B787-8,291,232,197,35,0,N,,5,Y
18787,JL0959,2023-08-24,HND,ICN,2023-08-24 10:45,2023-08-24 10:52,2023-08-24 13:15,2023-08-24 13:36,B767,261,233,211,22,0,N,,21,N
18788,JL0817,2023-08-24,HND,PVG,2023-08-24 12:00,2023-08-24 12:00,2023-08-24 15:00,2023-08-24 15:01,B767,261,236,214,22,0,N,,1,Y
18789,JL0122,2023-08-25,HND,ITM,2023-08-25 09:00,2023-08-25 09:10,2023-08-25 10:00,2023-08-25 10:20,B787-8,291,248,210,38,0,N,,20,N
18790,JL0333,2023-08-25,HND,FUK,2023-08-25 12:15,2023-08-25 12:15,2023-08-25 13:55,2023-08-25 13:56,A350,369,309,253,51,5,N,,1,Y
18791,JL0902,2023-08-25,HND,OKA,2023-08-25 18:00,2023-08-25 18:10,2023-08-25 20:30,2023-08-25 20:47,B777-200,312,293,237,48,8,N,,17,N
18792,JL0257,2023-08-25,HND,NGO,2023-08-25 16:45,2023-08-25 16:50,2023-08-25 17:35,2023-08-25 17:53,B737,165,156,145,11,0,N,,18,N
18793,JL0620,2023-08-25,NRT,LAX,2023-08-25 11:00,2023-08-25 11:45,2023-08-25 22:00,2023-08-25 22:40,B777-300,244,196,124,65,7,N,,40,N
18794,JL0037,2023-08-25,NRT,JFK,2023-08-25 17:15,2023-08-25 17:45,2023-08-26 06:15,2023-08-26 06:47,B777-300,244,210,133,70,7,N,,32,N
18795,JL0446,2023-08-25,NRT,LHR,2023-08-25 07:15,2023-08-25 07:15,2023-08-25 19:15,2023-08-25 19:10,B777-300,244,214,136,71,7,N,,-5,Y
18796,JL0918,2023-08-25,HND,ICN,2023-08-25 15:45,2023-08-25 15:45,2023-08-25 18:15,2023-08-25 18:20,B767,261,202,183,19,0,N,,5,Y
18797,JL7872,2023-08-25,NRT,HNL,2023-08-25 16:45,2023-08-25 16:55,2023-08-26 00:15,2023-08-26 00:23,A350,369,291,238,48,5,N,,8,Y
18798,JL0884,2023-08-25,HND,PVG,2023-08-25 06:45,2023-08-25 07:00,2023-08-25 09:45,2023-08-25 10:08,B767,261,207,187,20,0,N,,23,N
18799,JL0593,2023-08-26,HND,CTS,2023-08-26 10:30,2023-08-26 10:30,2023-08-26 12:00,2023-08-26 12:15,A350,369,329,270,54,5,N,,15,Y
18800,JL0164,2023-08-26,HND,ITM,2023-08-26 13:30,2023-08-26 13:45,2023-08-26 14:30,2023-08-26 14:55,B787-8,291,281,239,42,0,N,,25,N
18801,JL0929,2023-08-26,HND,OKA,2023-08-26 20:00,2023-08-26 20:10,2023-08-26 22:30,2023-08-26 22:51,B777-200,312,283,229,46,8,N,,21,N
18802,JL7150,2023-08-26,NRT,SIN,2023-08-26 15:30,2023-08-26 16:15,2023-08-26 22:30,2023-08-26 23:21,B787-9,312,271,217,47,7,N,,51,N
18803,JL7374,2023-08-26,NRT,BKK,2023-08-26 13:00,2023-08-26 13:00,2023-08-26 19:30,2023-08-26 19:31,B787-9,312,281,224,49,8,N,,1,Y
18804,JL0645,2023-08-26,NRT,LAX,2023-08-26 09:45,2023-08-26 09:45,2023-08-26 20:45,2023-08-26 20:44,B777-300,244,222,140,74,8,N,,-1,Y
18805,JL0470,2023-08-26,NRT,LHR,2023-08-26 12:15,2023-08-26 12:45,2023-08-27 00:15,2023-08-27 00:49,B777-300,244,199,126,66,7,N,,34,N
18806,JL0949,2023-08-26,HND,ICN,2023-08-26 11:45,2023-08-26 11:55,2023-08-26 14:15,2023-08-26 14:34,B767,261,219,198,21,0,N,,19,N
18807,JL7873,2023-08-26,NRT,HNL,2023-08-26 20:45,2023-08-26 20:52,2023-08-27 04:15,2023-08-27 04:28,A350,369,339,277,56,6,N,,13,Y
18808,JL7746,2023-08-26,NRT,SYD,2023-08-26 11:00,2023-08-26 11:07,2023-08-26 21:00,2023-08-26 21:04,B787-9,312,269,215,47,7,N,,4,Y
18809,JL0828,2023-08-26,HND,PVG,2023-08-26 08:30,2023-08-26 09:15,2023-08-26 11:30,2023-08-26 12:17,B767,261,234,212,22,0,N,,47,N
18810,JL0532,2023-08-27,HND,CTS,2023-08-27 11:00,2023-08-27 11:00,2023-08-27 12:30,2023-08-27 12:35,A350,369,337,276,55,6,N,,5,Y
18811,JL0182,2023-08-27,HND,ITM,2023-08-27 17:15,2023-08-27 17:20,2023-08-27 18:15,2023-08-27 18:18,B787-8,291,281,239,42,0,N,,3,Y
18812,JL0378,2023-08-27,HND,FUK,2023-08-27 17:45,2023-08-27 17:55,2023-08-27 19:25,2023-08-27 19:42,A350,369,353,289,58,6,N,,17,N
18813,JL7196,2023-08-27,NRT,SIN,2023-08-27 14:45,2023-08-27 15:30,2023-08-27 21:45,2023-08-27 22:38,B787-9,312,252,201,44,7,N,,53,N
18814,JL0611,2023-08-27,NRT,LAX,2023-08-27 10:45,2023-08-27 11:05,2023-08-27 21:45,2023-08-27 22:06,B777-300,244,194,122,65,7,N,,21,N
18815,JL0090,2023-08-27,NRT,JFK,2023-08-27 14:00,2023-08-27 14:00,2023-08-28 03:00,2023-08-28 03:11,B777-300,244,216,137,72,7,N,,11,Y
18816,JL0225,2023-08-27,HND,HKG,2023-08-27 15:15,2023-08-27 15:25,2023-08-27 19:15,2023-08-27 19:30,B787-8,291,251,213,38,0,N,,15,Y
18817,JL0933,2023-08-27,HND,ICN,2023-08-27 09:45,2023-08-27 09:47,2023-08-27 12:15,2023-08-27 12:24,B767,261,225,204,21,0,N,,9,Y
18818,JL7891,2023-08-27,NRT,HNL,2023-08-27 17:00,2023-08-27 17:00,2023-08-28 00:30,2023-08-28 00:26,A350,369,291,238,48,5,N,,-4,Y
18819,JL7743,2023-08-27,NRT,SYD,2023-08-27 17:30,2023-08-27 17:50,2023-08-28 03:30,2023-08-28 04:01,B787-9,312,264,211,46,7,N,,31,N
18820,JL0853,2023-08-27,HND,PVG,2023-08-27 08:45,2023-08-27 09:15,2023-08-27 11:45,2023-08-27 12:10,B767,261,237,214,23,0,N,,25,N
18821,JL0583,2023-08-28,HND,CTS,2023-08-28 14:45,2023-08-28 14:45,2023-08-28 16:15,2023-08-28 16:27,A350,369,344,281,57,6,N,,12,Y
18822,JL0144,2023-08-28,HND,ITM,2023-08-28 18:30,2023-08-28 18:40,2023-08-28 19:30,2023-08-28 19:42,B787-8,291,273,232,41,0,N,,12,Y
18823,JL0944,2023-08-28,HND,OKA,2023-08-28 14:30,2023-08-28 14:45,2023-08-28 17:00,2023-08-28 17:22,B777-200,312,284,229,47,8,N,,22,N
18824,JL0269,2023-08-28,HND,NGO,2023-08-28 17:15,2023-08-28 17:30,2023-08-28 18:05,2023-08-28 18:24,B737,165,145,134,11,0,N,,19,N
18825,JL7138,2023-08-28,NRT,SIN,2023-08-28 12:15,2023-08-28 12:17,2023-08-28 19:15,2023-08-28 19:19,B787-9,312,283,226,49,8,N,,4,Y
18826,JL7321,2023-08-28,NRT,BKK,2023-08-28 14:30,2023-08-28 14:30,2023-08-28 21:00,2023-08-28 20:57,B787-9,312,243,193,43,7,N,,-3,Y
18827,JL0624,2023-08-28,NRT,LAX,2023-08-28 10:45,2023-08-28 10:50,2023-08-28 21:45,2023-08-28 21:47,B777-300,244,208,132,69,7,N,,2,Y
18828,JL0488,2023-08-28,NRT,LHR,2023-08-28 08:15,2023-08-28 08:35,2023-08-28 20:15,2023-08-28 20:39,B777-300,244,204,129,68,7,N,,24,N
18829,JL0929,2023-08-28,HND,ICN,2023-08-28 20:30,2023-08-28 21:00,2023-08-28 23:00,2023-08-28 23:38,B767,261,221,200,21,0,N,,38,N
18830,JL7825,2023-08-28,NRT,HNL,2023-08-28 18:45,2023-08-28 18:47,2023-08-29 02:15,2023-08-29 02:32,A350,369,314,257,52,5,N,,17,N
18831,JL7747,2023-08-28,NRT,SYD,2023-08-28 08:15,2023-08-28 08:15,2023-08-28 18:15,2023-08-28 18:10,B787-9,312,277,222,48,7,N,,-5,Y
18832,JL0881,2023-08-28,HND,PVG,2023-08-28 10:15,2023-08-28 10:15,2023-08-28 13:15,2023-08-28 13:10,B767,261,219,198,21,0,N,,-5,Y
18833,JL0590,2023-08-29,HND,CTS,2023-08-29 06:30,2023-08-29 06:30,2023-08-29 08:00,2023-08-29 07:55,A350,369,341,279,56,6,N,,-5,Y
18834,JL0157,2023-08-29,HND,ITM,2023-08-29 06:45,2023-08-29 07:00,2023-08-29 07:45,2023-08-29 08:11,B787-8,291,264,224,40,0,N,,26,N
18835,JL0325,2023-08-29,HND,FUK,2023-08-29 09:30,2023-08-29 09:40,2023-08-29 11:10,2023-08-29 11:29,A350,369,343,281,56,6,N,,19,N
18836,JL0958,2023-08-29,HND,OKA,2023-08-29 15:00,2023-08-29 15:30,2023-08-29 17:30,2023-08-29 18:11,B777-200,312,276,224,45,7,N,,41,N
18837,JL0286,2023-08-29,HND,NGO,2023-08-29 15:15,2023-08-29 15:15,2023-08-29 16:05,2023-08-29 16:19,B737,165,146,135,11,0,N,,14,Y
18838,JL7350,2023-08-29,NRT,BKK,2023-08-29 10:45,2023-08-29 10:50,2023-08-29 17:15,2023-08-29 17:26,B787-9,312,240,192,42,6,N,,11,Y
18839,JL0632,2023-08-29,NRT,LAX,2023-08-29 11:30,2023-08-29 11:45,2023-08-29 22:30,2023-08-29 22:47,B777-300,244,195,123,65,7,N,,17,N
18840,JL0034,2023-08-29,NRT,JFK,2023-08-29 20:45,2023-08-29 20:50,2023-08-30 09:45,2023-08-30 09:58,B777-300,244,194,122,65,7,N,,13,Y
18841,JL0427,2023-08-29,NRT,LHR,2023-08-29 08:00,2023-08-29 08:30,2023-08-29 20:00,2023-08-29 20:33,B777-300,244,206,131,68,7,N,,33,N
18842,JL0208,2023-08-29,HND,HKG,2023-08-29 06:15,2023-08-29 06:35,2023-08-29 10:15,2023-08-29 10:46,B787-8,291,233,198,35,0,N,,31,N
18843,JL7756,2023-08-29,NRT,SYD,2023-08-29 10:15,2023-08-29 10:22,2023-08-29 20:15,2023-08-29 20:30,B787-9,312,281,224,49,8,N,,15,Y
18844,JL0811,2023-08-29,HND,PVG,2023-08-29 09:30,2023-08-29 09:50,2023-08-29 12:30,2023-08-29 12:52,B767,261,230,208,22,0,N,,22,N
18845,JL0553,2023-08-30,HND,CTS,2023-08-30 20:00,2023-08-30 20:05,2023-08-30 21:30,2023-08-30 21:32,A350,369,349,286,57,6,N,,2,Y
18846,JL0139,2023-08-30,HND,ITM,2023-08-30 07:15,2023-08-30 07:22,2023-08-30 08:15,2023-08-30 08:17,B787-8,291,270,229,41,0,N,,2,Y
18847,JL0931,2023-08-30,HND,OKA,2023-08-30 12:00,2023-08-30 12:20,2023-08-30 14:30,2023-08-30 14:47,B777-200,312,302,245,49,8,N,,17,N
18848,JL0250,2023-08-30,HND,NGO,2023-08-30 08:45,2023-08-30 08:47,2023-08-30 09:35,2023-08-30 09:52,B737,165,137,127,10,0,N,,17,N
18849,JL7198,2023-08-30,NRT,SIN,2023-08-30 13:15,2023-08-30 13:35,2023-08-30 20:15,2023-08-30 20:35,B787-9,312,258,206,45,7,N,,20,N
18850,JL7304,2023-08-30,NRT,BKK,2023-08-30 11:30,2023-08-30 11:37,2023-08-30 18:00,2023-08-30 18:06,B787-9,312,255,203,45,7,N,,6,Y
18851,JL0643,2023-08-30,NRT,LAX,2023-08-30 16:30,2023-08-30 16:30,2023-08-31 03:30,2023-08-31 03:34,B777-300,244,206,131,68,7,N,,4,Y
18852,JL0256,2023-08-30,HND,HKG,2023-08-30 06:15,2023-08-30 07:00,2023-08-30 10:15,2023-08-30 11:08,B787-8,291,260,221,39,0,N,,53,N
18853,JL7802,2023-08-30,NRT,HNL,2023-08-30 09:00,2023-08-30 09:07,2023-08-30 16:30,2023-08-30 16:48,A350,369,0,0,0,0,Y,機材,,N
18854,JL7790,2023-08-30,NRT,SYD,2023-08-30 16:15,2023-08-30 16:17,2023-08-31 02:15,2023-08-31 02:23,B787-9,312,241,193,42,6,N,,8,Y
18855,JL0853,2023-08-30,HND,PVG,2023-08-30 14:15,2023-08-30 14:22,2023-08-30 17:15,2023-08-30 17:27,B767,261,230,208,22,0,N,,12,Y
18856,JL0544,2023-08-31,HND,CTS,2023-08-31 09:15,2023-08-31 09:17,2023-08-31 10:45,2023-08-31 10:48,A350,369,330,271,54,5,N,,3,Y
18857,JL0152,2023-08-31,HND,ITM,2023-08-31 10:15,2023-08-31 11:00,2023-08-31 11:15,2023-08-31 12:09,B787-8,291,242,205,37,0,N,,54,N
18858,JL0317,2023-08-31,HND,FUK,2023-08-31 07:00,2023-08-31 07:00,2023-08-31 08:40,2023-08-31 08:42,A350,369,317,260,52,5,N,,2,Y
18859,JL0987,2023-08-31,HND,OKA,2023-08-31 16:30,2023-08-31 16:50,2023-08-31 19:00,2023-08-31 19:27,B777-200,312,264,214,43,7,N,,27,N
18860,JL7170,2023-08-31,NRT,SIN,2023-08-31 10:15,2023-08-31 10:45,2023-08-31 17:15,2023-08-31 17:42,B787-9,312,286,228,50,8,N,,27,N
18861,JL0620,2023-08-31,NRT,LAX,2023-08-31 17:30,2023-08-31 17:30,2023-09-01 04:30,2023-09-01 04:34,B777-300,244,189,119,63,7,N,,4,Y
18862,JL0047,2023-08-31,NRT,JFK,2023-08-31 18:30,2023-08-31 18:35,2023-09-01 07:30,2023-09-01 07:37,B777-300,244,203,128,68,7,N,,7,Y
18863,JL0231,2023-08-31,HND,HKG,2023-08-31 19:45,2023-08-31 19:47,2023-08-31 23:45,2023-08-31 23:48,B787-8,291,261,222,39,0,N,,3,Y
18864,JL7797,2023-08-31,NRT,SYD,2023-08-31 11:45,2023-08-31 12:05,2023-08-31 21:45,2023-08-31 22:02,B787-9,312,277,222,48,7,N,,17,N
18865,JL0838,2023-08-31,HND,PVG,2023-08-31 15:45,2023-08-31 15:47,2023-08-31 18:45,2023-08-31 18:47,B767,261,209,189,20,0,N,,2,Y
18866,JL0321,2023-09-01,HND,FUK,2023-09-01 09:30,2023-09-01 10:00,2023-09-01 11:10,2023-09-01 11:54,A350,369,312,256,51,5,N,,44,N
18867,JL0284,2023-09-01,HND,NGO,2023-09-01 17:30,2023-09-01 17:50,2023-09-01 18:20,2023-09-01 18:47,B737,165,145,134,11,0,N,,27,N
18868,JL7181,2023-09-01,NRT,SIN,2023-09-01 08:30,2023-09-01 08:30,2023-09-01 15:30,2023-09-01 15:45,B787-9,312,273,218,48,7,N,,15,Y
18869,JL7396,2023-09-01,NRT,BKK,2023-09-01 08:45,2023-09-01 08:55,2023-09-01 15:15,2023-09-01 15:39,B787-9,312,250,199,44,7,N,,24,N
18870,JL0620,2023-09-01,NRT,LAX,2023-09-01 07:00,2023-09-01 07:00,2023-09-01 18:00,2023-09-01 18:15,B777-300,244,179,113,60,6,N,,15,Y
18871,JL0046,2023-09-01,NRT,JFK,2023-09-01 15:45,2023-09-01 15:45,2023-09-02 04:45,2023-09-02 04:56,B777-300,244,182,115,61,6,N,,11,Y
18872,JL0222,2023-09-01,HND,HKG,2023-09-01 06:00,2023-09-01 06:10,2023-09-01 10:00,2023-09-01 10:12,B787-8,291,226,192,34,0,N,,12,Y
18873,JL0903,2023-09-01,HND,ICN,2023-09-01 19:15,2023-09-01 19:35,2023-09-01 21:45,2023-09-01 22:03,B767,261,209,189,20,0,N,,18,N
18874,JL7832,2023-09-01,NRT,HNL,2023-09-01 17:45,2023-09-01 17:55,2023-09-02 01:15,2023-09-02 01:27,A350,369,0,0,0,0,Y,需要,,N
18875,JL7723,2023-09-01,NRT,SYD,2023-09-01 13:15,2023-09-01 13:20,2023-09-01 23:15,2023-09-01 23:34,B787-9,312,258,206,45,7,N,,19,N
18876,JL0313,2023-09-02,HND,FUK,2023-09-02 11:00,2023-09-02 11:15,2023-09-02 12:40,2023-09-02 12:59,A350,369,314,257,52,5,N,,19,N
18877,JL0266,2023-09-02,HND,NGO,2023-09-02 06:45,2023-09-02 06:45,2023-09-02 07:35,2023-09-02 07:44,B737,165,133,123,10,0,N,,9,Y
18878,JL7332,2023-09-02,NRT,BKK,2023-09-02 07:45,2023-09-02 08:00,2023-09-02 14:15,2023-09-02 14:38,B787-9,312,263,210,46,7,N,,23,N
18879,JL0698,2023-09-02,NRT,LAX,2023-09-02 12:00,2023-09-02 12:15,2023-09-02 23:00,2023-09-02 23:27,B777-300,244,200,126,67,7,N,,27,N
18880,JL0025,2023-09-02,NRT,JFK,2023-09-02 09:45,2023-09-02 09:52,2023-09-02 22:45,2023-09-02 23:07,B777-300,244,209,133,69,7,N,,22,N
18881,JL7880,2023-09-02,NRT,HNL,2023-09-02 09:30,2023-09-02 10:00,2023-09-02 17:00,2023-09-02 17:40,A350,369,283,231,47,5,N,,40,N
18882,JL7771,2023-09-02,NRT,SYD,2023-09-02 06:45,2023-09-02 06:45,2023-09-02 16:45,2023-09-02 16:46,B787-9,312,258,206,45,7,N,,1,Y
18883,JL0841,2023-09-02,HND,PVG,2023-09-02 06:30,2023-09-02 06:45,2023-09-02 09:30,2023-09-02 09:56,B767,261,208,188,20,0,N,,26,N
18884,JL0123,2023-09-03,HND,ITM,2023-09-03 17:45,2023-09-03 17:47,2023-09-03 18:45,2023-09-03 19:00,B787-8,291,238,202,36,0,N,,15,Y
18885,JL0383,2023-09-03,HND,FUK,2023-09-03 12:00,2023-09-03 12:45,2023-09-03 13:40,2023-09-03 14:38,A350,369,338,276,56,6,N,,58,N
18886,JL0931,2023-09-03,HND,OKA,2023-09-03 15:30,2023-09-03 15:30,2023-09-03 18:00,2023-09-03 17:57,B777-200,312,244,197,40,7,N,,-3,Y
18887,JL0291,2023-09-03,HND,NGO,2023-09-03 08:30,2023-09-03 08:30,2023-09-03 09:20,2023-09-03 09:22,B737,165,133,123,10,0,N,,2,Y
18888,JL7310,2023-09-03,NRT,BKK,2023-09-03 10:15,2023-09-03 10:30,2023-09-03 16:45,2023-09-03 16:55,B787-9,312,225,179,40,6,N,,10,Y
18889,JL0672,2023-09-03,NRT,LAX,2023-09-03 10:15,2023-09-03 10:25,2023-09-03 21:15,2023-09-03 21:35,B777-300,244,177,112,59,6,N,,20,N
18890,JL0008,2023-09-03,NRT,JFK,2023-09-03 10:00,2023-09-03 10:00,2023-09-03 23:00,2023-09-03 22:59,B777-300,244,213,135,71,7,N,,-1,Y
18891,JL0452,2023-09-03,NRT,LHR,2023-09-03 07:15,2023-09-03 07:45,2023-09-03 19:15,2023-09-03 19:54,B777-300,244,203,129,67,7,N,,39,N
18892,JL0961,2023-09-03,HND,ICN,2023-09-03 18:15,2023-09-03 18:25,2023-09-03 20:45,2023-09-03 20:50,B767,261,204,185,19,0,N,,5,Y
18893,JL7798,2023-09-03,NRT,SYD,2023-09-03 15:30,2023-09-03 15:30,2023-09-04 01:30,2023-09-04 01:45,B787-9,312,265,212,46,7,N,,15,Y
18894,JL0890,2023-09-03,HND,PVG,2023-09-03 16:30,2023-09-03 16:32,2023-09-03 19:30,2023-09-03 19:39,B767,261,209,189,20,0,N,,9,Y
18895,JL0576,2023-09-04,HND,CTS,2023-09-04 09:30,2023-09-04 10:00,2023-09-04 11:00,2023-09-04 11:31,A350,369,324,266,53,5,N,,31,N
18896,JL0168,2023-09-04,HND,ITM,2023-09-04 11:30,2023-09-04 11:30,2023-09-04 12:30,2023-09-04 12:30,B787-8,291,228,193,35,0,N,,0,Y
18897,JL0979,2023-09-04,HND,OKA,2023-09-04 18:45,2023-09-04 18:45,2023-09-04 21:15,2023-09-04 21:30,B777-200,312,262,212,43,7,N,,15,Y
18898,JL0294,2023-09-04,HND,NGO,2023-09-04 19:30,2023-09-04 19:30,2023-09-04 20:20,2023-09-04 20:20,B737,165,128,119,9,0,N,,0,Y
18899,JL7381,2023-09-04,NRT,BKK,2023-09-04 17:45,2023-09-04 18:05,2023-09-05 00:15,2023-09-05 00:36,B787-9,312,254,203,44,7,N,,21,N
18900,JL0028,2023-09-04,NRT,JFK,2023-09-04 11:15,2023-09-04 11:45,2023-09-05 00:15,2023-09-05 00:59,B777-300,244,184,117,61,6,N,,44,N
18901,JL0437,2023-09-04,NRT,LHR,2023-09-04 09:15,2023-09-04 10:00,2023-09-04 21:15,2023-09-04 22:09,B777-300,244,205,130,68,7,N,,54,N
18902,JL0969,2023-09-04,HND,ICN,2023-09-04 16:45,2023-09-04 16:55,2023-09-04 19:15,2023-09-04 19:21,B767,261,199,180,19,0,N,,6,Y
18903,JL7820,2023-09-04,NRT,HNL,2023-09-04 14:45,2023-09-04 14:50,2023-09-04 22:15,2023-09-04 22:16,A350,369,278,227,46,5,N,,1,Y
18904,JL7707,2023-09-04,NRT,SYD,2023-09-04 16:15,2023-09-04 16:15,2023-09-05 02:15,2023-09-05 02:28,B787-9,312,238,190,42,6,N,,13,Y
18905,JL0865,2023-09-04,HND,PVG,2023-09-04 13:30,2023-09-04 13:40,2023-09-04 16:30,2023-09-04 16:36,B767,261,202,183,19,0,N,,6,Y
18906,JL0528,2023-09-05,HND,CTS,2023-09-05 13:15,2023-09-05 13:30,2023-09-05 14:45,2023-09-05 15:15,A350,369,305,250,50,5,N,,30,N
18907,JL0231,2023-09-05,HND,NGO,2023-09-05 06:15,2023-09-05 06:15,2023-09-05 07:05,2023-09-05 07:12,B737,165,143,132,11,0,N,,7,Y
18908,JL7103,2023-09-05,NRT,SIN,2023-09-05 14:45,2023-09-05 15:30,2023-09-05 21:45,2023-09-05 22:34,B787-9,312,272,217,48,7,N,,49,N
18909,JL7336,2023-09-05,NRT,BKK,2023-09-05 15:00,2023-09-05 15:02,2023-09-05 21:30,2023-09-05 21:37,B787-9,312,256,204,45,7,N,,7,Y
18910,JL0645,2023-09-05,NRT,LAX,2023-09-05 12:30,2023-09-05 12:30,2023-09-05 23:30,2023-09-05 23:45,B777-300,244,178,112,60,6,N,,15,Y
18911,JL0429,2023-09-05,NRT,LHR,2023-09-05 20:45,2023-09-05 21:15,2023-09-06 08:45,2023-09-06 09:18,B777-300,244,183,116,61,6,N,,33,N
18912,JL0223,2023-09-05,HND,HKG,2023-09-05 19:00,2023-09-05 19:45,2023-09-05 23:00,2023-09-05 23:43,B787-8,291,215,182,33,0,N,,43,N
18913,JL7761,2023-09-05,NRT,SYD,2023-09-05 20:00,2023-09-05 20:10,2023-09-06 06:00,2023-09-06 06:16,B787-9,312,252,201,44,7,N,,16,N
18914,JL0825,2023-09-05,HND,PVG,2023-09-05 09:30,2023-09-05 10:00,2023-09-05 12:30,2023-09-05 13:11,B767,261,217,196,21,0,N,,41,N
18915,JL0528,2023-09-06,HND,CTS,2023-09-06 06:45,2023-09-06 06:45,2023-09-06 08:15,2023-09-06 08:23,A350,369,323,265,53,5,N,,8,Y
18916,JL0310,2023-09-06,HND,FUK,2023-09-06 17:30,2023-09-06 17:40,2023-09-06 19:10,2023-09-06 19:26,A350,369,302,247,50,5,N,,16,N
18917,JL0923,2023-09-06,HND,OKA,2023-09-06 19:00,2023-09-06 19:20,2023-09-06 21:30,2023-09-06 21:50,B777-200,312,258,208,43,7,N,,20,N
18918,JL0229,2023-09-06,HND,NGO,2023-09-06 15:45,2023-09-06 16:15,2023-09-06 16:35,2023-09-06 17:09,B737,165,147,136,11,0,N,,34,N
18919,JL7176,2023-09-06,NRT,SIN,2023-09-06 18:15,2023-09-06 18:15,2023-09-07 01:15,2023-09-07 01:16,B787-9,312,256,204,45,7,N,,1,Y
18920,JL7326,2023-09-06,NRT,BKK,2023-09-06 16:00,2023-09-06 16:00,2023-09-06 22:30,2023-09-06 22:38,B787-9,312,231,184,41,6,N,,8,Y
18921,JL0615,2023-09-06,NRT,LAX,2023-09-06 20:00,2023-09-06 20:15,2023-09-07 07:00,2023-09-07 07:20,B777-300,244,197,124,66,7,N,,20,N
18922,JL0033,2023-09-06,NRT,JFK,2023-09-06 11:45,2023-09-06 11:45,2023-09-07 00:45,2023-09-07 00:45,B777-300,244,183,116,61,6,N,,0,Y
18923,JL0414,2023-09-06,NRT,LHR,2023-09-06 18:30,2023-09-06 18:50,2023-09-07 06:30,2023-09-07 06:47,B777-300,244,197,124,66,7,N,,17,N
18924,JL0266,2023-09-06,HND,HKG,2023-09-06 14:30,2023-09-06 15:00,2023-09-06 18:30,2023-09-06 18:55,B787-8,291,210,178,32,0,N,,25,N
18925,JL0989,2023-09-06,HND,ICN,2023-09-06 17:00,2023-09-06 17:02,2023-09-06 19:30,2023-09-06 19:37,B767,261,204,184,20,0,N,,7,Y
18926,JL7883,2023-09-06,NRT,HNL,2023-09-06 14:30,2023-09-06 14:30,2023-09-06 22:00,2023-09-06 22:05,A350,369,280,228,47,5,N,,5,Y
18927,JL7742,2023-09-06,NRT,SYD,2023-09-06 14:30,2023-09-06 14:35,2023-09-07 00:30,2023-09-07 00:47,B787-9,312,268,214,47,7,N,,17,N
18928,JL0811,2023-09-06,HND,PVG,2023-09-06 07:45,2023-09-06 08:05,2023-09-06 10:45,2023-09-06 11:20,B767,261,208,188,20,0,N,,35,N
18929,JL0552,2023-09-07,HND,CTS,2023-09-07 10:45,2023-09-07 11:30,2023-09-07 12:15,2023-09-07 13:07,A350,369,325,266,54,5,N,,52,N
18930,JL0182,2023-09-07,HND,ITM,2023-09-07 20:00,2023-09-07 20:45,2023-09-07 21:00,2023-09-07 21:42,B787-8,291,0,0,0,0,Y,機材,,N
18931,JL0321,2023-09-07,HND,FUK,2023-09-07 07:15,2023-09-07 07:22,2023-09-07 08:55,2023-09-07 09:05,A350,369,330,271,54,5,N,,10,Y
18932,JL0925,2023-09-07,HND,OKA,2023-09-07 14:30,2023-09-07 14:35,2023-09-07 17:00,2023-09-07 17:10,B777-200,312,286,231,47,8,N,,10,Y
